,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long,region
4122,West Hills,45.0,110.99,2020-04-24,2020-04-21,10.0,34.1973,-118.64399999999999,San Fernando Valley
4123,West Hollywood,130.0,351.82,2020-04-24,2020-04-21,10.0,34.0907,-118.38600000000001,Central L.A.
4124,West LA,0.0,0.0,2020-04-24,2020-04-21,0.0,,,
4125,West Los Angeles,50.0,132.85,2020-04-24,2020-04-21,4.0,34.0399,-118.4422,Westside
4126,West Puente Valley,9.0,91.51,2020-04-24,2020-04-21,2.0,34.0561,-117.9685,San Gabriel Valley
4127,West Rancho Dominguez,0.0,0.0,2020-04-24,2020-04-21,0.0,,,
4128,West Vernon,150.0,279.62,2020-04-24,2020-04-21,27.0,34.0039,-118.2301,Southeast
4129,West Whittier/Los Nietos,26.0,96.56,2020-04-24,2020-04-21,2.0,33.976,-118.0691,Southeast
4130,Westchester,57.0,110.46,2020-04-24,2020-04-21,4.0,33.9597,-118.4006,South Bay
4131,Westfield/Academy Hills,0.0,0.0,2020-04-24,2020-04-21,0.0,,,
4132,Westhills,0.0,0.0,2020-04-24,2020-04-21,0.0,,,
4133,Westlake,198.0,333.59,2020-04-24,2020-04-21,48.0,34.1458,-118.8056,Santa Monica Mountains
4134,Westlake Village,6.0,71.77,2020-04-24,2020-04-21,0.0,34.1466,-118.8074,Santa Monica Mountains
4135,Westwood,43.0,79.47,2020-04-24,2020-04-21,1.0,34.0561,-118.4297,Westside
4136,White Fence Farms,0.0,0.0,2020-04-24,2020-04-21,0.0,,,
4137,Whittier,89.0,101.79,2020-04-24,2020-04-21,9.0,33.9679,-118.0189,San Gabriel Valley
4138,Whittier Narrows,0.0,0.0,2020-04-24,2020-04-21,0.0,,,
4139,Wholesale District,59.0,163.3,2020-04-24,2020-04-21,13.0,34.03,-118.2452,Central L.A.
4140,Willowbrook,39.0,111.71,2020-04-24,2020-04-21,6.0,33.917,-118.2551,South L.A.
4141,Wilmington,67.0,118.61,2020-04-24,2020-04-21,7.0,33.78,-118.2617,Harbor
4142,Wilshire Center,87.0,173.41,2020-04-24,2020-04-21,16.0,34.0642,-118.2984,Central L.A.
4143,Winnetka,114.0,220.14,2020-04-24,2020-04-21,30.0,34.2059,-118.5754,San Fernando Valley
4144,Wiseburn,0.0,0.0,2020-04-24,2020-04-21,0.0,,,
4145,Woodland Hills,99.0,145.47,2020-04-24,2020-04-21,6.0,34.1659,-118.6104,San Fernando Valley
4146,Acton,8.0,100.36,2020-04-23,2020-04-20,2.0,34.47,-118.1967,Antelope Valley
4147,Adams-Normandie,20.0,243.84,2020-04-23,2020-04-20,4.0,34.0343,-118.2993,South L.A.
4148,Agoura Hills,29.0,138.87,2020-04-23,2020-04-20,3.0,34.1364,-118.7745,Santa Monica Mountains
4149,Agua Dulce,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4150,Alhambra,65.0,74.95,2020-04-23,2020-04-20,18.0,34.0953,-118.12700000000001,San Gabriel Valley
4151,Alsace,23.0,184.81,2020-04-23,2020-04-20,11.0,33.9786,-118.4156,Westside
4152,Altadena,54.0,123.8,2020-04-23,2020-04-20,8.0,34.1902,-118.1313,Verdugos
4153,Anaverde,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4154,Angeles National Forest,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4155,Angelino Heights,6.0,239.81,2020-04-23,2020-04-20,6.0,34.0703,-118.2548,Central L.A.
4156,Arcadia,34.0,58.87,2020-04-23,2020-04-20,4.0,34.1397,-118.0353,San Gabriel Valley
4157,Arleta,70.0,203.67,2020-04-23,2020-04-20,19.0,34.2419,-118.4256,San Fernando Valley
4158,Artesia,12.0,71.45,2020-04-23,2020-04-20,2.0,33.8658,-118.0831,Southeast
4159,Athens Village,12.0,245.05,2020-04-23,2020-04-20,0.0,33.92,-118.2812,South L.A.
4160,Athens-Westmont,73.0,172.0,2020-04-23,2020-04-20,17.0,33.9238,-118.3019,South L.A.
4161,Atwater Village,19.0,129.55,2020-04-23,2020-04-20,3.0,34.1173,-118.2614,Northeast L.A.
4162,Avalon,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4163,Avocado Heights,8.0,118.08,2020-04-23,2020-04-20,3.0,34.0361,-117.9912,San Gabriel Valley
4164,Azusa,52.0,79.94,2020-04-23,2020-04-20,22.0,34.1336,-117.9076,San Gabriel Valley
4165,Baldwin Hills,47.0,151.0,2020-04-23,2020-04-20,6.0,34.0047,-118.3415,South L.A.
4166,Baldwin Park,62.0,80.76,2020-04-23,2020-04-20,18.0,34.0853,-117.9609,San Gabriel Valley
4167,Bandini Islands,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4168,Bassett,23.0,155.23,2020-04-23,2020-04-20,7.0,34.0758,-118.3678,Central L.A.
4169,Bel Air,27.0,320.32,2020-04-23,2020-04-20,2.0,34.0833,-118.4487,Westside
4170,Bell,112.0,308.27,2020-04-23,2020-04-20,19.0,33.9761,-118.1851,Southeast
4171,Bell Gardens,75.0,174.13,2020-04-23,2020-04-20,17.0,33.9653,-118.1515,Southeast
4172,Bellflower,99.0,127.36,2020-04-23,2020-04-20,25.0,33.88221,-118.118,Southeast
4173,Beverly Crest,31.0,247.5,2020-04-23,2020-04-20,0.0,34.1024,-118.4163,Westside
4174,Beverly Hills,102.0,295.48,2020-04-23,2020-04-20,8.0,34.0736,-118.4004,Westside
4175,Beverlywood,30.0,227.74,2020-04-23,2020-04-20,2.0,34.0409,-118.3919,Westside
4176,Bouquet Canyon,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4177,Boyle Heights,134.0,154.23,2020-04-23,2020-04-20,37.0,34.0339,-118.2054,Eastside
4178,Bradbury,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4179,Brentwood,62.0,200.29,2020-04-23,2020-04-20,3.0,34.0519,-118.4731,Westside
4180,Brookside,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4181,Burbank,188.0,175.41,2020-04-23,2020-04-20,47.0,34.1808,-118.309,San Fernando Valley
4182,Cadillac-Corning,12.0,168.52,2020-04-23,2020-04-20,3.0,34.040282,-118.38025,Central L.A.
4183,Calabasas,31.0,127.45,2020-04-23,2020-04-20,2.0,34.1383,-118.6608,Santa Monica Mountains
4184,Canoga Park,187.0,286.42,2020-04-23,2020-04-20,64.0,34.2011,-118.5981,San Fernando Valley
4185,Canyon Country,21.0,271.74,2020-04-23,2020-04-20,5.0,34.4245,-118.4711,Northwest County
4186,Carson,199.0,212.05,2020-04-23,2020-04-20,36.0,33.8374,-118.2559,Harbor
4187,Carthay,56.0,389.89,2020-04-23,2020-04-20,4.0,34.0573,-118.3679,Central L.A.
4188,Castaic,16.0,58.84,2020-04-23,2020-04-20,5.0,34.4889,-118.6229,Northwest County
4189,Central,90.0,230.82,2020-04-23,2020-04-20,27.0,34.0833,-118.4487,Westside
4190,Century City,30.0,234.52,2020-04-23,2020-04-20,2.0,34.0556,-118.4179,Westside
4191,Century Palms/Cove,62.0,183.62,2020-04-23,2020-04-20,16.0,33.9461,-118.2732,South L.A.
4192,Cerritos,45.0,89.88,2020-04-23,2020-04-20,5.0,33.8584,-118.0648,Southeast
4193,Charter Oak,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4194,Chatsworth,60.0,161.9,2020-04-23,2020-04-20,12.0,34.2506,-118.6148,San Fernando Valley
4195,Cheviot Hills,16.0,174.46,2020-04-23,2020-04-20,3.0,34.0458,-118.4079,Westside
4196,Chinatown,5.0,62.34,2020-04-23,2020-04-20,5.0,34.0623,-118.2383,Central L.A.
4197,Claremont,21.0,57.56,2020-04-23,2020-04-20,5.0,34.1261,-117.7158,Pomona Valley
4198,Cloverdale/Cochran,25.0,171.79,2020-04-23,2020-04-20,8.0,34.0626,-118.3465,Central L.A.
4199,Commerce,10.0,76.52,2020-04-23,2020-04-20,3.0,34.0006,-118.1598,Southeast
4200,Compton,156.0,156.15,2020-04-23,2020-04-20,41.0,33.8958,-118.2201,Southeast
4201,Country Club Park,52.0,343.17,2020-04-23,2020-04-20,19.0,34.0503,-118.3212,Central L.A.
4202,Covina,96.0,157.04,2020-04-23,2020-04-20,18.0,34.09,-117.8903,San Gabriel Valley
4203,Covina (Charter Oak),13.0,98.9,2020-04-23,2020-04-20,4.0,34.0994,-117.8464,San Gabriel Valley
4204,Crenshaw District,44.0,318.17,2020-04-23,2020-04-20,9.0,34.0158,-118.3453,South L.A.
4205,Crestview,58.0,510.2,2020-04-23,2020-04-20,7.0,34.0458,-118.3816,Westside
4206,Cudahy,54.0,221.79,2020-04-23,2020-04-20,24.0,33.9609,-118.1858,Southeast
4207,Culver City,49.0,122.91,2020-04-23,2020-04-20,9.0,34.0211,-118.3965,Westside
4208,Del Aire,6.0,136.58,2020-04-23,2020-04-20,0.0,33.9161,-118.3695,South Bay
4209,Del Rey,44.0,146.98,2020-04-23,2020-04-20,4.0,33.9878,-118.4229,Westside
4210,Del Sur,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4211,Desert View Highlands,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4212,Diamond Bar,31.0,53.9,2020-04-23,2020-04-20,7.0,34.0286,-117.8103,San Gabriel Valley
4213,Downey,170.0,148.78,2020-04-23,2020-04-20,33.0,33.9451,-118.1281,Southeast
4214,Downtown,49.0,178.14,2020-04-23,2020-04-20,15.0,34.0422,-118.2488,Central L.A.
4215,Duarte,50.0,204.4,2020-04-23,2020-04-20,18.0,34.1607,-117.9504,San Gabriel Valley
4216,Eagle Rock,71.0,179.34,2020-04-23,2020-04-20,13.0,34.1322,-118.2117,Northeast L.A.
4217,East Covina,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4218,East Hollywood,98.0,334.62,2020-04-23,2020-04-20,26.0,34.0948,-118.291,Central L.A.
4219,East La Mirada,6.0,113.38,2020-04-23,2020-04-20,-1.0,,,
4220,East Lancaster,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4221,East Los Angeles,271.0,216.33,2020-04-23,2020-04-20,105.0,34.0316,-118.1724,Eastside
4222,East Pasadena,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4223,East Rancho Dominguez,16.0,104.52,2020-04-23,2020-04-20,3.0,33.898070000000004,-118.19535,Southeast
4224,East Whittier,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4225,Echo Park,16.0,112.23,2020-04-23,2020-04-20,3.0,34.0782,-118.2606,Central L.A.
4226,El Camino Village,5.0,56.88,2020-04-23,2020-04-20,5.0,33.8895,-118.3309,South Bay
4227,El Monte,107.0,91.24,2020-04-23,2020-04-20,46.0,34.0733,-118.0275,San Gabriel Valley
4228,El Segundo,25.0,148.93,2020-04-23,2020-04-20,5.0,33.9192,-118.4165,South Bay
4229,El Sereno,74.0,177.0,2020-04-23,2020-04-20,18.0,34.0875,-118.1715,Eastside
4230,Elizabeth Lake,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4231,Elysian Park,7.0,122.55,2020-04-23,2020-04-20,0.0,34.0838,-118.2366,Central L.A.
4232,Elysian Valley,16.0,157.31,2020-04-23,2020-04-20,4.0,34.0967,-118.2427,Central L.A.
4233,Encino,73.0,161.6,2020-04-23,2020-04-20,10.0,34.1517,-118.5214,San Fernando Valley
4234,Exposition,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4235,Exposition Park,96.0,213.73,2020-04-23,2020-04-20,23.0,34.0147,-118.2872,South L.A.
4236,Faircrest Heights,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4237,Figueroa Park Square,17.0,194.93,2020-04-23,2020-04-20,2.0,33.9602,-118.28399999999999,South L.A.
4238,Florence-Firestone,223.0,207.09,2020-04-23,2020-04-20,63.0,33.9632,-118.2426,South L.A.
4239,Franklin Canyon,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4240,Gardena,128.0,208.78,2020-04-23,2020-04-20,21.0,33.8938,-118.30799999999999,South Bay
4241,Glassell Park,92.0,291.1,2020-04-23,2020-04-20,12.0,34.1161,-118.229,Northeast L.A.
4242,Glendale,419.0,202.91,2020-04-23,2020-04-20,80.0,34.1425,-118.2551,Verdugos
4243,Glendora,38.0,72.02,2020-04-23,2020-04-20,5.0,34.1361,-117.8653,San Gabriel Valley
4244,Gramercy Place,23.0,213.68,2020-04-23,2020-04-20,7.0,34.0468,-118.3127,Central L.A.
4245,Granada Hills,93.0,159.82,2020-04-23,2020-04-20,24.0,34.2794,-118.5022,San Fernando Valley
4246,Green Meadows,42.0,195.3,2020-04-23,2020-04-20,12.0,33.9556,-118.2694,South L.A.
4247,Hacienda Heights,44.0,78.68,2020-04-23,2020-04-20,6.0,33.9931,-117.9687,San Gabriel Valley
4248,Hancock Park,60.0,352.13,2020-04-23,2020-04-20,2.0,34.0745,-118.3304,Central L.A.
4249,Harbor City,37.0,127.28,2020-04-23,2020-04-20,6.0,33.79,-118.2978,Harbor
4250,Harbor Gateway,52.0,119.27,2020-04-23,2020-04-20,9.0,33.8501,-118.2991,Harbor
4251,Harbor Pines,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4252,Harvard Heights,42.0,232.88,2020-04-23,2020-04-20,11.0,34.044000000000004,-118.3042,Central L.A.
4253,Harvard Park,85.0,224.07,2020-04-23,2020-04-20,35.0,33.9841,-118.3042,South L.A.
4254,Hawaiian Gardens,10.0,68.14,2020-04-23,2020-04-20,4.0,33.8314,-118.0728,Harbor
4255,Hawthorne,144.0,162.19,2020-04-23,2020-04-20,38.0,33.9194,-118.354,South Bay
4256,Hermosa Beach,22.0,111.85,2020-04-23,2020-04-20,1.0,33.8621,-118.4,South Bay
4257,Hi Vista,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4258,Hidden Hills,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4259,Highland Park,62.0,128.12,2020-04-23,2020-04-20,11.0,34.1145,-118.1842,Northeast L.A.
4260,Historic Filipinotown,42.0,302.81,2020-04-23,2020-04-20,11.0,34.0703,-118.26799999999999,Central L.A.
4261,Hollywood,169.0,247.6,2020-04-23,2020-04-20,23.0,34.1016,-118.3337,Central L.A.
4262,Hollywood Hills,56.0,190.26,2020-04-23,2020-04-20,4.0,34.1341,-118.3215,Central L.A.
4263,Huntington Park,106.0,178.2,2020-04-23,2020-04-20,28.0,33.9849,-118.2278,Southeast
4264,Hyde Park,41.0,143.65,2020-04-23,2020-04-20,8.0,33.9819,-118.3309,South L.A.
4265,Industry,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4266,Inglewood,245.0,215.7,2020-04-23,2020-04-20,68.0,33.961,-118.3554,South Bay
4267,Irwindale,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4268,Jefferson Park,7.0,86.71,2020-04-23,2020-04-20,1.0,34.0272,-118.3176,South L.A.
4269,Kagel/Lopez Canyons,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4270,Koreatown,108.0,208.93,2020-04-23,2020-04-20,30.0,34.0578,-118.3009,Central L.A.
4271,La Canada Flintridge,37.0,178.8,2020-04-23,2020-04-20,7.0,34.2091,-118.2001,Verdugos
4272,La Crescenta-Montrose,15.0,75.75,2020-04-23,2020-04-20,2.0,34.2288,-118.2351,Verdugos
4273,La Habra Heights,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4274,La Mirada,42.0,84.68,2020-04-23,2020-04-20,5.0,33.919000000000004,-118.0105,Southeast
4275,La Puente,33.0,81.09,2020-04-23,2020-04-20,11.0,34.02,-117.9495,San Gabriel Valley
4276,La Rambla,6.0,289.16,2020-04-23,2020-04-20,1.0,33.744119,-118.301353,Harbor
4277,La Verne,14.0,42.06,2020-04-23,2020-04-20,2.0,34.1202,-117.7704,Pomona Valley
4278,Ladera Heights,16.0,226.28,2020-04-23,2020-04-20,1.0,33.9878,-118.3704,Westside
4279,Lafayette Square,9.0,197.41,2020-04-23,2020-04-20,0.0,34.0431,-118.3319,Central L.A.
4280,Lake Balboa,59.0,139.79,2020-04-23,2020-04-20,9.0,34.1839,-118.4954,San Fernando Valley
4281,Lake Hughes,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4282,Lake Los Angeles,13.0,100.05,2020-04-23,2020-04-20,4.0,34.6125,-117.8281,Antelope Valley
4283,Lake Manor,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4284,Lakeview Terrace,42.0,319.81,2020-04-23,2020-04-20,13.0,34.2764,-118.3612,San Fernando Valley
4285,Lakewood,71.0,88.35,2020-04-23,2020-04-20,15.0,33.8536,-118.134,Harbor
4286,Lancaster,212.0,131.21,2020-04-23,2020-04-20,80.0,34.6868,-118.1542,Antelope Valley
4287,Lawndale,47.0,139.82,2020-04-23,2020-04-20,11.0,33.8881,-118.3535,South Bay
4288,Leimert Park,27.0,177.22,2020-04-23,2020-04-20,2.0,34.0118,-118.3234,South L.A.
4289,Lennox,34.0,150.83,2020-04-23,2020-04-20,10.0,33.9397,-118.3529,South Bay
4290,Leona Valley,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4291,Lincoln Heights,46.0,141.12,2020-04-23,2020-04-20,16.0,34.0706,-118.2051,Eastside
4292,Little Armenia,74.0,922.12,2020-04-23,2020-04-20,9.0,34.0981,-118.3005,Central L.A.
4293,Little Bangladesh,58.0,204.64,2020-04-23,2020-04-20,12.0,34.0691,-118.2956,Central L.A.
4294,Little Tokyo,0.0,0.0,2020-04-23,2020-04-20,0.0,34.0523,-118.2395,Central L.A.
4295,Littlerock,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4296,Littlerock/Juniper Hills,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4297,Littlerock/Pearblossom,6.0,168.11,2020-04-23,2020-04-20,6.0,34.5211,-117.9837,Antelope Valley
4298,Llano,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4299,Lomita,31.0,149.55,2020-04-23,2020-04-20,4.0,33.7922,-118.3151,South Bay
4300,Longwood,9.0,209.11,2020-04-23,2020-04-20,2.0,34.055296000000006,-118.33941499999999,Central L.A.
4301,Los Feliz,30.0,138.84,2020-04-23,2020-04-20,5.0,34.1124,-118.2851,Central L.A.
4302,Lynwood,141.0,195.71,2020-04-23,2020-04-20,38.0,33.9293,-118.2139,Southeast
4303,Malibu,28.0,216.03,2020-04-23,2020-04-20,5.0,34.0259,-118.7798,Santa Monica Mountains
4304,Manchester Square,11.0,128.87,2020-04-23,2020-04-20,6.0,33.8993,-118.2977,South Bay
4305,Mandeville Canyon,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4306,Manhattan Beach,64.0,177.78,2020-04-23,2020-04-20,5.0,33.8812,-118.4072,South Bay
4307,Mar Vista,46.0,108.31,2020-04-23,2020-04-20,1.0,34.0037,-118.469,Westside
4308,Marina Peninsula,9.0,206.42,2020-04-23,2020-04-20,1.0,33.9797,-118.4657,Westside
4309,Marina del Rey,10.0,106.26,2020-04-23,2020-04-20,2.0,33.9803,-118.4517,Westside
4310,Maywood,48.0,171.13,2020-04-23,2020-04-20,6.0,33.9885,-118.1874,Southeast
4311,Melrose,286.0,368.1,2020-04-23,2020-04-20,37.0,34.0837,-118.3366,Central L.A.
4312,Mid-city,34.0,226.21,2020-04-23,2020-04-20,4.0,34.0429,-118.3344,Central L.A.
4313,Miracle Mile,33.0,183.49,2020-04-23,2020-04-20,4.0,34.0597,-118.35,Central L.A.
4314,Mission Hills,52.0,215.55,2020-04-23,2020-04-20,10.0,34.2723,-118.4689,San Fernando Valley
4315,Monrovia,33.0,128.83,2020-04-23,2020-04-20,8.0,34.1481,-117.999,San Gabriel Valley
4316,Montebello,98.0,152.23,2020-04-23,2020-04-20,18.0,34.0095,-118.1054,Southeast
4317,Monterey Park,57.0,91.55,2020-04-23,2020-04-20,14.0,34.0625,-118.1228,San Gabriel Valley
4318,Mt. Washington,32.0,132.53,2020-04-23,2020-04-20,10.0,34.1003,-118.2097,Northeast L.A.
4319,Newhall,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4320,North Hills,111.0,180.27,2020-04-23,2020-04-20,36.0,34.2362,-118.4851,San Fernando Valley
4321,North Hollywood,239.0,157.84,2020-04-23,2020-04-20,55.0,34.187,-118.3813,San Fernando Valley
4322,North Lancaster,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4323,North Whittier,6.0,71.77,2020-04-23,2020-04-20,6.0,34.0396,-117.9991,San Gabriel Valley
4324,Northeast San Gabriel,12.0,49.93,2020-04-23,2020-04-20,5.0,34.0961,-118.1058,San Gabriel Valley
4325,Northridge,113.0,161.9,2020-04-23,2020-04-20,26.0,34.2379,-118.5302,San Fernando Valley
4326,Norwalk,146.0,135.66,2020-04-23,2020-04-20,32.0,33.9022,-118.0817,Southeast
4327,Pacific Palisades,35.0,164.39,2020-04-23,2020-04-20,2.0,34.0481,-118.5265,Westside
4328,Pacoima,166.0,215.64,2020-04-23,2020-04-20,66.0,34.2625,-118.427,San Fernando Valley
4329,Palisades Highlands,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4330,Palmdale,325.0,204.44,2020-04-23,2020-04-20,133.0,34.5794,-118.1093,Antelope Valley
4331,Palms,90.0,205.12,2020-04-23,2020-04-20,10.0,34.0237,-118.4151,Westside
4332,Palos Verdes Estates,37.0,273.63,2020-04-23,2020-04-20,1.0,33.7871,-118.3976,South Bay
4333,Palos Verdes Peninsula,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4334,Panorama City,183.0,243.19,2020-04-23,2020-04-20,74.0,34.2247,-118.4498,San Fernando Valley
4335,Paramount,104.0,185.64,2020-04-23,2020-04-20,24.0,33.8895,-118.1598,Southeast
4336,Park La Brea,11.0,81.0,2020-04-23,2020-04-20,0.0,34.0702,-118.3497,Central L.A.
4337,Pearblossom/Llano,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4338,Pellissier Village,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4339,Pico Rivera,124.0,192.89,2020-04-23,2020-04-20,30.0,33.9831,-118.0967,Southeast
4340,Pico-Union,147.0,351.32,2020-04-23,2020-04-20,34.0,34.0446,-118.277,Central L.A.
4341,Placerita Canyon,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4342,Playa Del Rey,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4343,Playa Vista,16.0,146.16,2020-04-23,2020-04-20,1.0,33.9728,-118.4276,Westside
4344,Pomona,122.0,78.24,2020-04-23,2020-04-20,40.0,34.0551,-117.75,Pomona Valley
4345,Porter Ranch,48.0,134.88,2020-04-23,2020-04-20,9.0,39.4346,-121.0205,
4346,Quartz Hill,22.0,170.46,2020-04-23,2020-04-20,5.0,34.6453,-118.2181,Antelope Valley
4347,Rancho Dominguez,10.0,375.8,2020-04-23,2020-04-20,0.0,33.8508,-118.2249,Harbor
4348,Rancho Palos Verdes,50.0,116.97,2020-04-23,2020-04-20,1.0,33.7445,-118.387,South Bay
4349,Rancho Park,11.0,167.68,2020-04-23,2020-04-20,3.0,34.0454,-118.4207,Westside
4350,Redondo Beach,95.0,138.29,2020-04-23,2020-04-20,4.0,33.8492,-118.3884,South Bay
4351,Regent Square,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4352,Reseda,149.0,194.47,2020-04-23,2020-04-20,38.0,34.2011,-118.536,San Fernando Valley
4353,Reseda Ranch,16.0,345.13,2020-04-23,2020-04-20,6.0,34.216,-118.5356,San Fernando Valley
4354,Reynier Village,6.0,141.91,2020-04-23,2020-04-20,0.0,34.0368,-118.3856,Central L.A.
4355,Rolling Hills,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4356,Rolling Hills Estates,13.0,160.24,2020-04-23,2020-04-20,0.0,33.7878,-118.3581,South Bay
4357,Roosevelt,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4358,Rosemead,23.0,41.55,2020-04-23,2020-04-20,6.0,34.0806,-118.0728,San Gabriel Valley
4359,Rosewood,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4360,Rosewood/East Gardena,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4361,Rosewood/West Rancho Dominguez,5.0,148.77,2020-04-23,2020-04-20,5.0,34.0057,-118.4304,Westside
4362,Rowland Heights,35.0,68.6,2020-04-23,2020-04-20,4.0,33.9761,-117.9053,San Gabriel Valley
4363,San Clemente Island,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4364,San Dimas,25.0,72.43,2020-04-23,2020-04-20,2.0,34.1067,-117.8067,San Gabriel Valley
4365,San Fernando,61.0,247.85,2020-04-23,2020-04-20,22.0,34.2819,-118.439,San Fernando Valley
4366,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4367,San Gabriel,26.0,63.49,2020-04-23,2020-04-20,7.0,34.0968,-118.1057,San Gabriel Valley
4368,San Jose Hills,16.0,79.13,2020-04-23,2020-04-20,7.0,34.0592,-117.8426,San Gabriel Valley
4369,San Marino,10.0,75.32,2020-04-23,2020-04-20,2.0,34.1214,-118.1065,San Gabriel Valley
4370,San Pasqual,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4371,San Pedro,122.0,156.33,2020-04-23,2020-04-20,40.0,33.7361,-118.2922,Harbor
4372,Sand Canyon,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4373,Santa Catalina Island,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4374,Santa Clarita,283.0,128.39,2020-04-23,2020-04-20,62.0,34.3917,-118.5426,Northwest County
4375,Santa Fe Springs,16.0,87.13,2020-04-23,2020-04-20,2.0,33.9472,-118.0853,Southeast
4376,Santa Monica,144.0,155.77,2020-04-23,2020-04-20,20.0,34.0242,-118.4965,Westside
4377,Santa Monica Mountains,8.0,42.96,2020-04-23,2020-04-20,1.0,34.1203,-118.9318,
4378,Saugus,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4379,Saugus/Canyon Country,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4380,Shadow Hills,11.0,247.64,2020-04-23,2020-04-20,3.0,34.2575,-118.355,San Fernando Valley
4381,Sherman Oaks,109.0,124.92,2020-04-23,2020-04-20,16.0,34.15,-118.4489,San Fernando Valley
4382,Sierra Madre,5.0,45.5,2020-04-23,2020-04-20,5.0,34.1617,-118.0528,San Gabriel Valley
4383,Signal Hill,6.0,50.86,2020-04-23,2020-04-20,1.0,33.8045,-118.1678,Harbor
4384,Silverlake,104.0,235.92,2020-04-23,2020-04-20,12.0,34.0869,-118.2702,Central L.A.
4385,South Antelope Valley,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4386,South Carthay,22.0,207.65,2020-04-23,2020-04-20,1.0,34.0561,-118.3734,Central L.A.
4387,South Edwards,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4388,South El Monte,10.0,47.88,2020-04-23,2020-04-20,5.0,34.0493,-118.0469,San Gabriel Valley
4389,South Gate,195.0,198.67,2020-04-23,2020-04-20,41.0,33.955999999999996,-118.2113,Southeast
4390,South Park,85.0,223.91,2020-04-23,2020-04-20,22.0,34.0418,-118.2639,Central L.A.
4391,South Pasadena,51.0,195.75,2020-04-23,2020-04-20,21.0,34.1165,-118.1468,San Gabriel Valley
4392,South San Gabriel,7.0,79.11,2020-04-23,2020-04-20,0.0,34.0492,-118.0949,San Gabriel Valley
4393,South Whittier,53.0,89.49,2020-04-23,2020-04-20,14.0,33.9608,-118.0417,San Gabriel Valley
4394,Southeast Antelope Valley,0.0,0.0,2020-04-23,2020-04-20,0.0,,,
4395,St Elmo Village,7.0,152.71,2020-04-23,2020-04-20,2.0,34.0431,-118.34299999999999,Central L.A.
4396,Stevenson Ranch,16.0,76.31,2020-04-23,2020-04-20,2.0,34.3873,-118.5802,Northwest County
